时间,位移[mm],1#温度[℃],2#温度[℃]
 2025-07-23 22:26:43.4194,621.554,28.729792,28.72432
 2025-07-23 22:26:43.4294,621.558,28.760871,28.685479
 2025-07-23 22:26:43.4394,621.562,28.768641,28.755393
 2025-07-23 22:26:43.4494,621.566,28.737563,28.732089
 2025-07-23 22:26:43.4594,621.57,28.768641,28.72432
 2025-07-23 22:26:43.4694,621.574,28.753102,28.724321
 2025-07-23 22:26:43.4794,621.579,28.729792,28.732089
 2025-07-23 22:26:43.4894,621.583,28.760871,28.701016
 2025-07-23 22:26:43.4994,621.587,28.745331,28.732089
 2025-07-23 22:26:43.5094,621.591,28.737562,28.693247
 2025-07-23 22:26:43.5194,621.595,28.753102,28.739857
 2025-07-23 22:26:43.5294,621.599,28.760871,28.716552
 2025-07-23 22:26:43.5394,621.604,28.78418,28.701015
 2025-07-23 22:26:43.5494,621.608,28.737562,28.724321
 2025-07-23 22:26:43.5594,621.612,28.760871,28.72432
 2025-07-23 22:26:43.5694,621.616,28.737562,28.724321
 2025-07-23 22:26:43.5794,621.62,28.722023,28.72432
 2025-07-23 22:26:43.5894,621.624,28.745332,28.693247
 2025-07-23 22:26:43.5994,621.629,28.737563,28.708784
 2025-07-23 22:26:43.6094,621.633,28.77641,28.701015
 2025-07-23 22:26:43.6194,621.637,28.76087,28.724321
 2025-07-23 22:26:43.6294,621.641,28.745331,28.747626
 2025-07-23 22:26:43.6394,621.645,28.753102,28.724321
 2025-07-23 22:26:43.6494,621.649,28.745332,28.708784
 2025-07-23 22:26:43.6594,621.654,28.753102,28.739857
 2025-07-23 22:26:43.6694,621.658,28.737563,28.693247
 2025-07-23 22:26:43.6794,621.662,28.76087,28.693247
 2025-07-23 22:26:43.6894,621.666,28.753101,28.677711
 2025-07-23 22:26:43.6994,621.67,28.77641,28.747626
 2025-07-23 22:26:43.7094,621.674,28.753102,28.701015
 2025-07-23 22:26:43.7194,621.678,28.760871,28.708784
 2025-07-23 22:26:43.7294,621.683,28.753102,28.701015
 2025-07-23 22:26:43.7394,621.687,28.737563,28.716552
 2025-07-23 22:26:43.7494,621.691,28.78418,28.701015
 2025-07-23 22:26:43.7594,621.695,28.799719,28.732088
 2025-07-23 22:26:43.7694,621.699,28.753101,28.73209
 2025-07-23 22:26:43.7794,621.704,28.791949,28.747625
 2025-07-23 22:26:43.7894,621.708,28.737562,28.755393
 2025-07-23 22:26:43.7994,621.712,28.745331,28.732088
 2025-07-23 22:26:43.8094,621.716,28.737562,28.716552
 2025-07-23 22:26:43.8194,621.72,28.737562,28.724321
 2025-07-23 22:26:43.8294,621.724,28.722024,28.693247
 2025-07-23 22:26:43.8394,621.729,28.768641,28.755394
 2025-07-23 22:26:43.8494,621.733,28.745331,28.716552
 2025-07-23 22:26:43.8594,621.737,28.753102,28.701015
 2025-07-23 22:26:43.8694,621.741,28.760871,28.701015
 2025-07-23 22:26:43.8794,621.745,28.737563,28.739857
 2025-07-23 22:26:43.8894,621.749,28.77641,28.701015
 2025-07-23 22:26:43.8994,621.754,28.76087,28.747626
 2025-07-23 22:26:43.9094,621.758,28.745332,28.716552
 2025-07-23 22:26:43.9194,621.762,28.737562,28.701015
 2025-07-23 22:26:43.9294,621.766,28.722022,28.732089
 2025-07-23 22:26:43.9394,621.77,28.791949,28.716552
 2025-07-23 22:26:43.9494,621.774,28.745331,28.701015
 2025-07-23 22:26:43.9594,621.779,28.745331,28.739857
 2025-07-23 22:26:43.9694,621.783,28.76864,28.716552
 2025-07-23 22:26:43.9794,621.787,28.791949,28.739857
 2025-07-23 22:26:43.9894,621.791,28.79972,28.72432
 2025-07-23 22:26:43.9994,621.795,28.807489,28.72432
 2025-07-23 22:26:44.0094,621.799,28.76864,28.739857
 2025-07-23 22:26:44.0194,621.804,28.77641,28.716552
 2025-07-23 22:26:44.0294,621.808,28.78418,28.701015
 2025-07-23 22:26:44.0394,621.812,28.78418,28.716552
 2025-07-23 22:26:44.0494,621.816,28.76087,28.716552
 2025-07-23 22:26:44.0594,621.82,28.791949,28.693247
 2025-07-23 22:26:44.0694,621.824,28.745331,28.72432
 2025-07-23 22:26:44.0794,621.829,28.799719,28.693247
 2025-07-23 22:26:44.0894,621.833,28.722023,28.739857
 2025-07-23 22:26:44.0994,621.837,28.77641,28.732089
 2025-07-23 22:26:44.1094,621.841,28.737561,28.716552
 2025-07-23 22:26:44.1194,621.845,28.77641,28.732088
 2025-07-23 22:26:44.1294,621.85,28.784179,28.693247
 2025-07-23 22:26:44.1394,621.854,28.815258,28.739857
 2025-07-23 22:26:44.1494,621.858,28.714253,28.732088
 2025-07-23 22:26:44.1594,621.862,28.745331,28.701015
 2025-07-23 22:26:44.1694,621.866,28.760871,28.732088
 2025-07-23 22:26:44.1794,621.87,28.737562,28.716552
 2025-07-23 22:26:44.1894,621.875,28.791949,28.708784
 2025-07-23 22:26:44.1994,621.879,28.745332,28.716552
 2025-07-23 22:26:44.2094,621.883,28.737563,28.693247
 2025-07-23 22:26:44.2194,621.887,28.753101,28.716552
 2025-07-23 22:26:44.2294,621.891,28.729792,28.716552
 2025-07-23 22:26:44.2394,621.895,28.753102,28.72432
 2025-07-23 22:26:44.2494,621.9,28.737563,28.708784
 2025-07-23 22:26:44.2594,621.904,28.729793,28.716552
 2025-07-23 22:26:44.2694,621.908,28.768641,28.716552
 2025-07-23 22:26:44.2794,621.912,28.737563,28.747625
 2025-07-23 22:26:44.2894,621.916,28.714254,28.716552
 2025-07-23 22:26:44.2994,621.921,28.768641,28.72432
 2025-07-23 22:26:44.3094,621.925,28.753102,28.732089
 2025-07-23 22:26:44.3194,621.929,28.745331,28.685479
 2025-07-23 22:26:44.3294,621.933,28.76087,28.732088
 2025-07-23 22:26:44.3394,621.937,28.706482,28.732088
 2025-07-23 22:26:44.3494,621.941,28.76864,28.708784
 2025-07-23 22:26:44.3594,621.946,28.768641,28.763161
 2025-07-23 22:26:44.3694,621.95,28.722023,28.763163
 2025-07-23 22:26:44.3794,621.954,28.745331,28.739857
 2025-07-23 22:26:44.3894,621.958,28.768641,28.724321
 2025-07-23 22:26:44.3994,621.962,28.791949,28.763162
 2025-07-23 22:26:44.4094,621.966,28.760871,28.732088
 2025-07-23 22:26:44.4194,621.971,28.77641,28.732088
 2025-07-23 22:26:44.4294,621.975,28.753102,28.72432
 2025-07-23 22:26:44.4394,621.979,28.768641,28.708784
 2025-07-23 22:26:44.4494,621.983,28.745331,28.732088
 2025-07-23 22:26:44.4594,621.987,28.799719,28.732089
 2025-07-23 22:26:44.4694,621.992,28.768641,28.708784
 2025-07-23 22:26:44.4794,621.996,28.76087,28.77093
 2025-07-23 22:26:44.4894,622.0,28.791949,28.72432
 2025-07-23 22:26:44.4994,622.004,28.737562,28.747626
 2025-07-23 22:26:44.5094,622.008,28.76087,28.654406
 2025-07-23 22:26:44.5194,622.012,28.760871,28.755393
 2025-07-23 22:26:44.5294,622.017,28.753101,28.72432
 2025-07-23 22:26:44.5394,622.021,28.77641,28.732088
 2025-07-23 22:26:44.5494,622.025,28.768641,28.739857
 2025-07-23 22:26:44.5594,622.029,28.78418,28.739857
 2025-07-23 22:26:44.5694,622.033,28.753102,28.716552
 2025-07-23 22:26:44.5794,622.037,28.753102,28.693248
 2025-07-23 22:26:44.5894,622.042,28.737563,28.685479
 2025-07-23 22:26:44.5994,622.046,28.76087,28.763162
 2025-07-23 22:26:44.6094,622.05,28.78418,28.73209
 2025-07-23 22:26:44.6194,622.054,28.753102,28.669942
 2025-07-23 22:26:44.6294,622.058,28.729792,28.755394
 2025-07-23 22:26:44.6394,622.062,28.768641,28.701015
 2025-07-23 22:26:44.6494,622.067,28.768641,28.701015
 2025-07-23 22:26:44.6594,622.071,28.791949,28.739857
 2025-07-23 22:26:44.6694,622.075,28.78418,28.701015
 2025-07-23 22:26:44.6794,622.079,28.77641,28.755393
 2025-07-23 22:26:44.6894,622.083,28.77641,28.739857
 2025-07-23 22:26:44.6994,622.087,28.768641,28.739857
 2025-07-23 22:26:44.7094,622.092,28.76087,28.747626
 2025-07-23 22:26:44.7194,622.096,28.78418,28.701015
 2025-07-23 22:26:44.7294,622.1,28.745332,28.739857
 2025-07-23 22:26:44.7394,622.104,28.745331,28.72432
 2025-07-23 22:26:44.7494,622.108,28.745332,28.701015
 2025-07-23 22:26:44.7594,622.113,28.78418,28.747625
 2025-07-23 22:26:44.7694,622.117,28.768641,28.72432
 2025-07-23 22:26:44.7794,622.121,28.77641,28.708784
 2025-07-23 22:26:44.7894,622.125,28.753102,28.732089
 2025-07-23 22:26:44.7994,622.129,28.77641,28.716553
 2025-07-23 22:26:44.8094,622.133,28.77641,28.693247
 2025-07-23 22:26:44.8194,622.137,28.737563,28.763161
 2025-07-23 22:26:44.8294,622.142,28.768641,28.72432
 2025-07-23 22:26:44.8394,622.146,28.753102,28.747625
 2025-07-23 22:26:44.8494,622.15,28.791949,28.716552
 2025-07-23 22:26:44.8594,622.154,28.768641,28.708784
 2025-07-23 22:26:44.8694,622.158,28.768641,28.732088
 2025-07-23 22:26:44.8794,622.162,28.760871,28.786467
 2025-07-23 22:26:44.8894,622.167,28.77641,28.72432
 2025-07-23 22:26:44.8994,622.171,28.77641,28.732088
 2025-07-23 22:26:44.9094,622.175,28.737563,28.724322
 2025-07-23 22:26:44.9194,622.179,28.760871,28.708784
 2025-07-23 22:26:44.9294,622.183,28.76087,28.747625
 2025-07-23 22:26:44.9394,622.187,28.77641,28.716553
 2025-07-23 22:26:44.9494,622.192,28.760871,28.739857
 2025-07-23 22:26:44.9594,622.196,28.799719,28.755393
 2025-07-23 22:26:44.9694,622.2,28.78418,28.732088
 2025-07-23 22:26:44.9794,622.204,28.768641,28.72432
 2025-07-23 22:26:44.9894,622.208,28.768641,28.739857
 2025-07-23 22:26:44.9994,622.212,28.768641,28.708784
 2025-07-23 22:26:45.0094,622.217,28.768641,28.732089
 2025-07-23 22:26:45.0194,622.221,28.77641,28.732088
 2025-07-23 22:26:45.0294,622.225,28.77641,28.732088
 2025-07-23 22:26:45.0394,622.229,28.768641,28.739857
 2025-07-23 22:26:45.0494,622.233,28.78418,28.708784
 2025-07-23 22:26:45.0594,622.237,28.745332,28.72432
 2025-07-23 22:26:45.0694,622.242,28.791949,28.763161
 2025-07-23 22:26:45.0794,622.246,28.815258,28.716552
 2025-07-23 22:26:45.0894,622.25,28.722023,28.755393
 2025-07-23 22:26:45.0994,622.254,28.791949,28.732088
 2025-07-23 22:26:45.1094,622.258,28.77641,28.724321
 2025-07-23 22:26:45.1194,622.262,28.760871,28.732088
 2025-07-23 22:26:45.1294,622.267,28.753102,28.716552
 2025-07-23 22:26:45.1394,,28.784179,28.739857
 2025-07-23 22:26:45.1494,,28.745332,28.716552
 2025-07-23 22:26:45.1594,,28.760871,28.747625
 2025-07-23 22:26:45.1694,,28.729792,28.732088
 2025-07-23 22:26:45.1794,,28.760871,28.732088
 2025-07-23 22:26:45.1894,,28.745332,28.708784
 2025-07-23 22:26:45.1994,,28.745332,28.724321
 2025-07-23 22:26:45.2094,,28.745331,28.708784
 2025-07-23 22:26:45.2194,,28.76087,28.72432
 2025-07-23 22:26:45.2294,,28.768639,28.708784
 2025-07-23 22:26:45.2394,,28.823028,28.716552
 2025-07-23 22:26:45.2494,,28.753101,28.72432
 2025-07-23 22:26:45.2594,,28.737562,28.732088
 2025-07-23 22:26:45.2694,,28.830797,28.693247
