时间,位移[mm],4#温度[℃]
 2025-08-15 11:23:01.6017,701.228000,29.668109
 2025-08-15 11:23:01.6027,701.228000,29.629284
 2025-08-15 11:23:01.6037,701.228000,29.660344
 2025-08-15 11:23:01.6047,701.228000,29.683639
 2025-08-15 11:23:01.6057,701.232000,29.668109
 2025-08-15 11:23:01.6067,701.232000,29.675874
 2025-08-15 11:23:01.6077,701.232000,29.668109
 2025-08-15 11:23:01.6087,701.232000,29.699169
 2025-08-15 11:23:01.6097,701.232000,29.629284
 2025-08-15 11:23:01.6107,701.232000,29.637049
 2025-08-15 11:23:01.6117,701.232000,29.675874
 2025-08-15 11:23:01.6127,701.232000,29.652579
 2025-08-15 11:23:01.6137,701.232000,29.644814
 2025-08-15 11:23:01.6147,701.232000,29.644814
 2025-08-15 11:23:01.6157,701.236000,29.652579
 2025-08-15 11:23:01.6167,701.236000,29.652579
 2025-08-15 11:23:01.6177,701.236000,29.660344
 2025-08-15 11:23:01.6187,701.236000,29.660344
 2025-08-15 11:23:01.6197,701.236000,29.660344
 2025-08-15 11:23:01.6207,701.236000,29.660344
 2025-08-15 11:23:01.6217,701.236000,29.644814
 2025-08-15 11:23:01.6227,701.236000,29.637049
 2025-08-15 11:23:01.6237,701.236000,29.683639
 2025-08-15 11:23:01.6247,701.236000,29.668109
 2025-08-15 11:23:01.6257,701.241000,29.668109
 2025-08-15 11:23:01.6267,701.241000,29.668109
 2025-08-15 11:23:01.6277,701.241000,29.675874
 2025-08-15 11:23:01.6287,701.241000,29.644814
 2025-08-15 11:23:01.6297,701.241000,29.660344
 2025-08-15 11:23:01.6307,701.241000,29.660344
 2025-08-15 11:23:01.6317,701.241000,29.644814
 2025-08-15 11:23:01.6327,701.241000,29.652579
 2025-08-15 11:23:01.6337,701.241000,29.644814
 2025-08-15 11:23:01.6347,701.241000,29.621519
 2025-08-15 11:23:01.6357,701.245000,29.637049
 2025-08-15 11:23:01.6367,701.245000,29.644814
 2025-08-15 11:23:01.6377,701.245000,29.637049
 2025-08-15 11:23:01.6387,701.245000,29.637049
 2025-08-15 11:23:01.6397,701.245000,29.652579
 2025-08-15 11:23:01.6407,701.245000,29.652579
 2025-08-15 11:23:01.6417,701.245000,29.691404
 2025-08-15 11:23:01.6427,701.245000,29.675874
 2025-08-15 11:23:01.6437,701.245000,29.675874
 2025-08-15 11:23:01.6447,701.245000,29.675874
 2025-08-15 11:23:01.6457,701.249000,29.668109
 2025-08-15 11:23:01.6467,701.249000,29.660344
 2025-08-15 11:23:01.6477,701.249000,29.675874
 2025-08-15 11:23:01.6487,701.249000,29.652579
 2025-08-15 11:23:01.6497,701.249000,29.660344
 2025-08-15 11:23:01.6507,701.249000,29.660344
 2025-08-15 11:23:01.6517,701.249000,29.637049
 2025-08-15 11:23:01.6527,701.249000,29.652579
 2025-08-15 11:23:01.6537,701.249000,29.644814
 2025-08-15 11:23:01.6547,701.249000,29.652579
 2025-08-15 11:23:01.6557,701.253000,29.621519
 2025-08-15 11:23:01.6567,701.253000,29.675874
 2025-08-15 11:23:01.6577,701.253000,29.629284
 2025-08-15 11:23:01.6587,701.253000,29.613753
 2025-08-15 11:23:01.6597,701.253000,29.652579
 2025-08-15 11:23:01.6607,701.253000,29.660344
 2025-08-15 11:23:01.6617,701.253000,29.660344
 2025-08-15 11:23:01.6627,701.253000,29.644814
 2025-08-15 11:23:01.6637,701.253000,29.675874
 2025-08-15 11:23:01.6647,701.253000,29.652579
 2025-08-15 11:23:01.6657,701.257000,29.637049
 2025-08-15 11:23:01.6667,701.257000,29.644814
 2025-08-15 11:23:01.6677,701.257000,29.644814
 2025-08-15 11:23:01.6687,701.257000,29.637049
 2025-08-15 11:23:01.6697,701.257000,29.644814
 2025-08-15 11:23:01.6707,701.257000,29.683639
 2025-08-15 11:23:01.6717,701.257000,29.637049
 2025-08-15 11:23:01.6727,701.257000,29.652579
 2025-08-15 11:23:01.6737,701.257000,29.644814
 2025-08-15 11:23:01.6747,701.257000,29.660344
 2025-08-15 11:23:01.6757,701.262000,29.668109
 2025-08-15 11:23:01.6767,701.262000,29.652579
 2025-08-15 11:23:01.6777,701.262000,29.668109
 2025-08-15 11:23:01.6787,701.262000,29.699169
 2025-08-15 11:23:01.6797,701.262000,29.706934
 2025-08-15 11:23:01.6807,701.262000,29.730229
 2025-08-15 11:23:01.6817,701.262000,29.730229
 2025-08-15 11:23:01.6827,701.262000,29.714699
 2025-08-15 11:23:01.6837,701.262000,29.737994
 2025-08-15 11:23:01.6847,701.262000,29.706934
 2025-08-15 11:23:01.6857,701.266000,29.699169
 2025-08-15 11:23:01.6867,701.266000,29.668109
 2025-08-15 11:23:01.6877,701.266000,29.714699
 2025-08-15 11:23:01.6887,701.266000,29.683639
 2025-08-15 11:23:01.6897,701.266000,29.699169
 2025-08-15 11:23:01.6907,701.266000,29.706934
 2025-08-15 11:23:01.6917,701.266000,29.722464
 2025-08-15 11:23:01.6927,701.266000,29.722464
 2025-08-15 11:23:01.6937,701.266000,29.722464
 2025-08-15 11:23:01.6947,701.266000,29.722464
 2025-08-15 11:23:01.6957,701.270000,29.675873
 2025-08-15 11:23:01.6967,701.270000,29.706934
 2025-08-15 11:23:01.6977,701.270000,29.699169
 2025-08-15 11:23:01.6987,701.270000,29.699169
 2025-08-15 11:23:01.6997,701.270000,29.683639
 2025-08-15 11:23:01.7007,701.270000,29.683639
 2025-08-15 11:23:01.7017,701.270000,29.683639
 2025-08-15 11:23:01.7027,701.270000,29.683639
 2025-08-15 11:23:01.7037,701.270000,29.629284
 2025-08-15 11:23:01.7047,701.270000,29.644814
 2025-08-15 11:23:01.7057,701.274000,29.660344
 2025-08-15 11:23:01.7067,701.274000,29.691404
 2025-08-15 11:23:01.7077,701.274000,29.675873
 2025-08-15 11:23:01.7087,701.274000,29.660344
 2025-08-15 11:23:01.7097,701.274000,29.683639
 2025-08-15 11:23:01.7107,701.274000,29.660344
 2025-08-15 11:23:01.7117,701.274000,29.652579
 2025-08-15 11:23:01.7127,701.274000,29.668109
 2025-08-15 11:23:01.7137,701.274000,29.637049
 2025-08-15 11:23:01.7147,701.274000,29.644814
 2025-08-15 11:23:01.7157,701.278000,29.652579
 2025-08-15 11:23:01.7167,701.278000,29.652579
 2025-08-15 11:23:01.7177,701.278000,29.629284
 2025-08-15 11:23:01.7187,701.278000,29.629284
 2025-08-15 11:23:01.7197,701.278000,29.652579
 2025-08-15 11:23:01.7207,701.278000,29.660344
 2025-08-15 11:23:01.7217,701.278000,29.613754
 2025-08-15 11:23:01.7227,701.278000,29.621519
 2025-08-15 11:23:01.7237,701.278000,29.621519
 2025-08-15 11:23:01.7247,701.278000,29.652579
 2025-08-15 11:23:01.7257,701.282000,29.675874
 2025-08-15 11:23:01.7267,701.282000,29.629284
 2025-08-15 11:23:01.7277,701.282000,29.629284
 2025-08-15 11:23:01.7287,701.282000,29.668109
 2025-08-15 11:23:01.7297,701.282000,29.660344
 2025-08-15 11:23:01.7307,701.282000,29.629283
 2025-08-15 11:23:01.7317,701.282000,29.660344
 2025-08-15 11:23:01.7327,701.282000,29.652579
 2025-08-15 11:23:01.7337,701.282000,29.668109
 2025-08-15 11:23:01.7347,701.282000,29.637049
 2025-08-15 11:23:01.7357,701.286000,29.668109
 2025-08-15 11:23:01.7367,701.286000,29.621518
 2025-08-15 11:23:01.7377,701.286000,29.637049
 2025-08-15 11:23:01.7387,701.286000,29.660344
 2025-08-15 11:23:01.7397,701.286000,29.629284
 2025-08-15 11:23:01.7407,701.286000,29.644814
 2025-08-15 11:23:01.7417,701.286000,29.621519
 2025-08-15 11:23:01.7427,701.286000,29.644814
 2025-08-15 11:23:01.7437,701.286000,29.675874
 2025-08-15 11:23:01.7447,701.286000,29.644814
 2025-08-15 11:23:01.7457,701.291000,29.629284
 2025-08-15 11:23:01.7467,701.291000,29.637049
 2025-08-15 11:23:01.7477,701.291000,29.605988
 2025-08-15 11:23:01.7487,701.291000,29.644814
 2025-08-15 11:23:01.7497,701.291000,29.613754
 2025-08-15 11:23:01.7507,701.291000,29.598223
 2025-08-15 11:23:01.7517,701.291000,29.582694
 2025-08-15 11:23:01.7527,701.291000,29.637049
 2025-08-15 11:23:01.7537,701.291000,29.644814
 2025-08-15 11:23:01.7547,701.291000,29.652579
 2025-08-15 11:23:01.7557,701.295000,29.644814
 2025-08-15 11:23:01.7567,701.295000,29.652579
 2025-08-15 11:23:01.7577,701.295000,29.652579
 2025-08-15 11:23:01.7587,701.295000,29.668109
 2025-08-15 11:23:01.7597,701.295000,29.660344
 2025-08-15 11:23:01.7607,701.295000,29.629284
 2025-08-15 11:23:01.7617,701.295000,29.605989
 2025-08-15 11:23:01.7627,701.295000,29.660344
 2025-08-15 11:23:01.7637,701.295000,29.644814
 2025-08-15 11:23:01.7647,701.295000,29.637049
 2025-08-15 11:23:01.7657,701.299000,29.637049
 2025-08-15 11:23:01.7667,701.299000,29.629284
 2025-08-15 11:23:01.7677,701.299000,29.637049
 2025-08-15 11:23:01.7687,701.299000,29.652579
 2025-08-15 11:23:01.7697,701.299000,29.683639
 2025-08-15 11:23:01.7707,701.299000,29.613754
 2025-08-15 11:23:01.7717,701.299000,29.629284
 2025-08-15 11:23:01.7727,701.299000,29.598224
 2025-08-15 11:23:01.7737,701.299000,29.644814
 2025-08-15 11:23:01.7747,701.299000,29.652579
 2025-08-15 11:23:01.7757,701.303000,29.629284
 2025-08-15 11:23:01.7767,701.303000,29.652579
 2025-08-15 11:23:01.7777,701.303000,29.637049
 2025-08-15 11:23:01.7787,701.303000,29.621518
 2025-08-15 11:23:01.7797,701.303000,29.652579
 2025-08-15 11:23:01.7807,701.303000,29.644814
 2025-08-15 11:23:01.7817,701.303000,29.675874
 2025-08-15 11:23:01.7827,701.303000,29.660344
 2025-08-15 11:23:01.7837,701.303000,29.660344
 2025-08-15 11:23:01.7847,701.303000,29.683639
 2025-08-15 11:23:01.7857,701.307000,29.637049
 2025-08-15 11:23:01.7867,701.307000,29.660344
 2025-08-15 11:23:01.7877,701.307000,29.621519
 2025-08-15 11:23:01.7887,701.307000,29.629284
 2025-08-15 11:23:01.7897,701.307000,29.660344
 2025-08-15 11:23:01.7907,701.307000,29.621519
 2025-08-15 11:23:01.7917,701.307000,29.644814
 2025-08-15 11:23:01.7927,701.307000,29.644814
 2025-08-15 11:23:01.7937,701.307000,29.629284
 2025-08-15 11:23:01.7947,701.307000,29.621519
 2025-08-15 11:23:01.7957,701.312000,29.652578
 2025-08-15 11:23:01.7967,701.312000,29.652579
 2025-08-15 11:23:01.7977,701.312000,29.660344
 2025-08-15 11:23:01.7987,701.312000,29.644814
 2025-08-15 11:23:01.7997,701.312000,29.644814
 2025-08-15 11:23:01.8007,701.312000,29.668109
 2025-08-15 11:23:01.8017,701.312000,29.652579
 2025-08-15 11:23:01.8027,701.312000,29.637049
 2025-08-15 11:23:01.8037,701.312000,29.660344
 2025-08-15 11:23:01.8047,701.312000,29.652579
 2025-08-15 11:23:01.8057,701.316000,29.613754
 2025-08-15 11:23:01.8067,701.316000,29.660344
 2025-08-15 11:23:01.8077,701.316000,29.668109
 2025-08-15 11:23:01.8087,701.316000,29.644814
 2025-08-15 11:23:01.8097,701.316000,29.621519
 2025-08-15 11:23:01.8107,701.316000,29.668109
 2025-08-15 11:23:01.8117,701.316000,29.668109
 2025-08-15 11:23:01.8127,701.316000,29.644814
 2025-08-15 11:23:01.8137,701.316000,29.652579
 2025-08-15 11:23:01.8147,701.316000,29.644814
 2025-08-15 11:23:01.8157,701.320000,29.629284
 2025-08-15 11:23:01.8167,701.320000,29.629284
 2025-08-15 11:23:01.8177,701.320000,29.629284
 2025-08-15 11:23:01.8187,701.320000,29.621519
 2025-08-15 11:23:01.8197,701.320000,29.637049
 2025-08-15 11:23:01.8207,701.320000,29.644814
 2025-08-15 11:23:01.8217,701.320000,29.691404
 2025-08-15 11:23:01.8227,701.320000,29.675874
 2025-08-15 11:23:01.8237,701.320000,29.683639
 2025-08-15 11:23:01.8247,701.320000,29.644814
 2025-08-15 11:23:01.8257,701.324000,29.668109
 2025-08-15 11:23:01.8267,701.324000,29.683639
 2025-08-15 11:23:01.8277,701.324000,29.637049
 2025-08-15 11:23:01.8287,701.324000,29.668108
 2025-08-15 11:23:01.8297,701.324000,29.660344
 2025-08-15 11:23:01.8307,701.324000,29.644814
 2025-08-15 11:23:01.8317,701.324000,29.644814
 2025-08-15 11:23:01.8327,701.324000,29.629284
 2025-08-15 11:23:01.8337,701.324000,29.652578
 2025-08-15 11:23:01.8347,701.324000,29.637049
 2025-08-15 11:23:01.8357,701.328000,29.660344
 2025-08-15 11:23:01.8367,701.328000,29.637049
 2025-08-15 11:23:01.8377,701.328000,29.629284
 2025-08-15 11:23:01.8387,701.328000,29.644814
 2025-08-15 11:23:01.8397,701.328000,29.652579
 2025-08-15 11:23:01.8407,701.328000,29.660344
 2025-08-15 11:23:01.8417,701.328000,29.660344
 2025-08-15 11:23:01.8427,701.328000,29.652579
 2025-08-15 11:23:01.8437,701.328000,29.613753
 2025-08-15 11:23:01.8447,701.328000,29.652579
 2025-08-15 11:23:01.8457,701.332000,29.652579
 2025-08-15 11:23:01.8467,701.332000,29.668109
 2025-08-15 11:23:01.8477,701.332000,29.644814
 2025-08-15 11:23:01.8487,701.332000,29.629284
 2025-08-15 11:23:01.8497,701.332000,29.629284
 2025-08-15 11:23:01.8507,701.332000,29.629284
 2025-08-15 11:23:01.8517,701.332000,29.637049
 2025-08-15 11:23:01.8527,701.332000,29.644814
 2025-08-15 11:23:01.8537,701.332000,29.644814
 2025-08-15 11:23:01.8547,701.332000,29.637049
 2025-08-15 11:23:01.8557,701.336000,29.613754
 2025-08-15 11:23:01.8567,701.336000,29.644814
 2025-08-15 11:23:01.8577,701.336000,29.660344
 2025-08-15 11:23:01.8587,701.336000,29.652579
 2025-08-15 11:23:01.8597,701.336000,29.660344
 2025-08-15 11:23:01.8607,701.336000,29.605989
 2025-08-15 11:23:01.8617,701.336000,29.652579
 2025-08-15 11:23:01.8627,701.336000,29.652579
 2025-08-15 11:23:01.8637,701.336000,29.637049
 2025-08-15 11:23:01.8647,701.336000,29.660344
 2025-08-15 11:23:01.8657,701.341000,29.675874
 2025-08-15 11:23:01.8667,701.341000,29.629284
 2025-08-15 11:23:01.8677,701.341000,29.644814
 2025-08-15 11:23:01.8687,701.341000,29.637049
 2025-08-15 11:23:01.8697,701.341000,29.652579
 2025-08-15 11:23:01.8707,701.341000,29.637049
 2025-08-15 11:23:01.8717,701.341000,29.637049
 2025-08-15 11:23:01.8727,701.341000,29.660344
 2025-08-15 11:23:01.8737,701.341000,29.668109
 2025-08-15 11:23:01.8747,701.341000,29.644814
 2025-08-15 11:23:01.8757,701.345000,29.621519
 2025-08-15 11:23:01.8767,701.345000,29.668109
 2025-08-15 11:23:01.8777,701.345000,29.652579
 2025-08-15 11:23:01.8787,701.345000,29.660344
 2025-08-15 11:23:01.8797,701.345000,29.629284
 2025-08-15 11:23:01.8807,701.345000,29.637049
 2025-08-15 11:23:01.8817,701.345000,29.637049
 2025-08-15 11:23:01.8827,701.345000,29.637049
 2025-08-15 11:23:01.8837,701.345000,29.652579
 2025-08-15 11:23:01.8847,701.345000,29.683639
 2025-08-15 11:23:01.8857,701.349000,29.675874
 2025-08-15 11:23:01.8867,701.349000,29.683639
 2025-08-15 11:23:01.8877,701.349000,29.683639
 2025-08-15 11:23:01.8887,701.349000,29.668108
 2025-08-15 11:23:01.8897,701.349000,29.629284
 2025-08-15 11:23:01.8907,701.349000,29.637048
 2025-08-15 11:23:01.8917,701.349000,29.637049
 2025-08-15 11:23:01.8927,701.349000,29.652578
 2025-08-15 11:23:01.8937,701.349000,29.691404
 2025-08-15 11:23:01.8947,701.349000,29.668109
 2025-08-15 11:23:01.8957,701.353000,29.675874
 2025-08-15 11:23:01.8967,701.353000,29.683639
 2025-08-15 11:23:01.8977,701.353000,29.644814
 2025-08-15 11:23:01.8987,701.353000,29.652579
 2025-08-15 11:23:01.8997,701.353000,29.652579
 2025-08-15 11:23:01.9007,701.353000,29.660344
 2025-08-15 11:23:01.9017,701.353000,29.605989
 2025-08-15 11:23:01.9027,701.353000,29.652579
 2025-08-15 11:23:01.9037,701.353000,29.675874
 2025-08-15 11:23:01.9047,701.353000,29.652579
 2025-08-15 11:23:01.9057,701.357000,29.668109
 2025-08-15 11:23:01.9067,701.357000,29.660344
 2025-08-15 11:23:01.9077,701.357000,29.644814
 2025-08-15 11:23:01.9087,701.357000,29.652579
 2025-08-15 11:23:01.9097,701.357000,29.644814
 2025-08-15 11:23:01.9107,701.357000,29.660344
 2025-08-15 11:23:01.9117,701.357000,29.675874
 2025-08-15 11:23:01.9127,701.357000,29.668109
 2025-08-15 11:23:01.9137,701.357000,29.660344
 2025-08-15 11:23:01.9147,701.357000,29.683639
 2025-08-15 11:23:01.9157,701.361000,29.660344
 2025-08-15 11:23:01.9167,701.361000,29.668109
 2025-08-15 11:23:01.9177,701.361000,29.613754
 2025-08-15 11:23:01.9187,701.361000,29.675874
 2025-08-15 11:23:01.9197,701.361000,29.637048
 2025-08-15 11:23:01.9207,701.361000,29.613753
 2025-08-15 11:23:01.9217,701.361000,29.660344
 2025-08-15 11:23:01.9227,701.361000,29.652579
 2025-08-15 11:23:01.9237,701.361000,29.629284
 2025-08-15 11:23:01.9247,701.361000,29.660344
 2025-08-15 11:23:01.9257,701.366000,29.668109
 2025-08-15 11:23:01.9267,701.366000,29.675874
 2025-08-15 11:23:01.9277,701.366000,29.637049
 2025-08-15 11:23:01.9287,701.366000,29.652579
 2025-08-15 11:23:01.9297,701.366000,29.629284
 2025-08-15 11:23:01.9307,701.366000,29.574928
 2025-08-15 11:23:01.9317,701.366000,29.652579
 2025-08-15 11:23:01.9327,701.366000,29.644814
 2025-08-15 11:23:01.9337,701.366000,29.660344
 2025-08-15 11:23:01.9347,701.366000,29.637048
 2025-08-15 11:23:01.9357,701.370000,29.567163
 2025-08-15 11:23:01.9367,701.370000,29.637049
 2025-08-15 11:23:01.9377,701.370000,29.605989
 2025-08-15 11:23:01.9387,701.370000,29.629284
 2025-08-15 11:23:01.9397,701.370000,29.582693
 2025-08-15 11:23:01.9407,701.370000,29.652579
 2025-08-15 11:23:01.9417,701.370000,29.621519
 2025-08-15 11:23:01.9427,701.370000,29.644814
 2025-08-15 11:23:01.9437,701.370000,29.644814
 2025-08-15 11:23:01.9447,701.370000,29.637048
 2025-08-15 11:23:01.9457,701.374000,29.629283
 2025-08-15 11:23:01.9467,701.374000,29.652579
 2025-08-15 11:23:01.9477,701.374000,29.536102
 2025-08-15 11:23:01.9487,701.374000,29.644814
 2025-08-15 11:23:01.9497,701.374000,29.652579
 2025-08-15 11:23:01.9507,701.374000,29.668108
 2025-08-15 11:23:01.9517,701.374000,29.644813
 2025-08-15 11:23:01.9527,701.374000,29.660343
 2025-08-15 11:23:01.9537,701.374000,29.637048
 2025-08-15 11:23:01.9547,701.374000,29.714699
 2025-08-15 11:23:01.9557,701.378000,29.699169
 2025-08-15 11:23:01.9567,701.378000,29.644813
 2025-08-15 11:23:01.9577,701.378000,29.730229
 2025-08-15 11:23:01.9587,701.378000,29.691404
 2025-08-15 11:23:01.9597,701.378000,29.683638
 2025-08-15 11:23:01.9607,701.378000,29.753524
 2025-08-15 11:23:01.9617,701.378000,29.675873
 2025-08-15 11:23:01.9627,701.378000,29.792350
 2025-08-15 11:23:01.9637,701.378000,29.668108
 2025-08-15 11:23:01.9647,701.378000,29.737994
 2025-08-15 11:23:01.9657,701.382000,29.784585
 2025-08-15 11:23:01.9667,701.382000,29.745759
 2025-08-15 11:23:01.9677,701.382000,29.753524
 2025-08-15 11:23:01.9687,701.382000,29.745759
 2025-08-15 11:23:01.9697,701.382000,29.722464
 2025-08-15 11:23:01.9707,701.382000,29.668108
 2025-08-15 11:23:01.9717,701.382000,29.714699
 2025-08-15 11:23:01.9727,701.382000,29.714699
 2025-08-15 11:23:01.9737,701.382000,29.737994
 2025-08-15 11:23:01.9747,701.382000,29.722464
 2025-08-15 11:23:01.9757,701.386000,29.784585
 2025-08-15 11:23:01.9767,701.386000,29.691404
 2025-08-15 11:23:01.9777,701.386000,29.737994
 2025-08-15 11:23:01.9787,701.386000,29.737994
 2025-08-15 11:23:01.9797,701.386000,29.722464
 2025-08-15 11:23:01.9807,701.386000,29.706934
 2025-08-15 11:23:01.9817,701.386000,29.730229
 2025-08-15 11:23:01.9827,701.386000,29.730229
 2025-08-15 11:23:01.9837,701.386000,29.730229
 2025-08-15 11:23:01.9847,701.386000,29.714699
 2025-08-15 11:23:01.9857,701.391000,29.745759
 2025-08-15 11:23:01.9867,701.391000,29.714699
 2025-08-15 11:23:01.9877,701.391000,29.737994
 2025-08-15 11:23:01.9887,701.391000,29.722464
 2025-08-15 11:23:01.9897,701.391000,29.730229
 2025-08-15 11:23:01.9907,701.391000,29.722464
 2025-08-15 11:23:01.9917,701.391000,29.753524
 2025-08-15 11:23:01.9927,701.391000,29.722464
 2025-08-15 11:23:01.9937,701.391000,29.737994
 2025-08-15 11:23:01.9947,701.391000,29.745759
 2025-08-15 11:23:01.9957,701.395000,29.769055
 2025-08-15 11:23:01.9967,701.395000,29.714699
 2025-08-15 11:23:01.9977,701.395000,29.769055
 2025-08-15 11:23:01.9987,701.395000,29.737994
 2025-08-15 11:23:01.9997,701.395000,29.699169
 2025-08-15 11:23:02.0007,701.395000,29.730229
 2025-08-15 11:23:02.0017,701.395000,29.706934
 2025-08-15 11:23:02.0027,701.395000,29.792350
 2025-08-15 11:23:02.0037,701.395000,29.769055
 2025-08-15 11:23:02.0047,701.395000,29.753524
 2025-08-15 11:23:02.0057,701.399000,29.792350
 2025-08-15 11:23:02.0067,701.399000,29.730229
 2025-08-15 11:23:02.0077,701.399000,29.753524
 2025-08-15 11:23:02.0087,701.399000,29.807880
 2025-08-15 11:23:02.0097,701.399000,29.753524
 2025-08-15 11:23:02.0107,701.399000,29.730229
 2025-08-15 11:23:02.0117,701.399000,29.753524
 2025-08-15 11:23:02.0127,701.399000,29.769055
 2025-08-15 11:23:02.0137,701.399000,29.769055
 2025-08-15 11:23:02.0147,701.399000,29.714699
 2025-08-15 11:23:02.0157,701.403000,29.761289
 2025-08-15 11:23:02.0167,701.403000,29.761289
 2025-08-15 11:23:02.0177,701.403000,29.753524
 2025-08-15 11:23:02.0187,701.403000,29.730229
 2025-08-15 11:23:02.0197,701.403000,29.761289
 2025-08-15 11:23:02.0207,701.403000,29.699169
 2025-08-15 11:23:02.0217,701.403000,29.745759
 2025-08-15 11:23:02.0227,701.403000,29.753524
 2025-08-15 11:23:02.0237,701.403000,29.753524
 2025-08-15 11:23:02.0247,701.403000,29.730229
 2025-08-15 11:23:02.0257,701.407000,29.730229
 2025-08-15 11:23:02.0267,701.407000,29.745759
 2025-08-15 11:23:02.0277,701.407000,29.714699
 2025-08-15 11:23:02.0287,701.407000,29.722464
 2025-08-15 11:23:02.0297,701.407000,29.730229
 2025-08-15 11:23:02.0307,701.407000,29.737994
 2025-08-15 11:23:02.0317,701.407000,29.745759
 2025-08-15 11:23:02.0327,701.407000,29.730229
 2025-08-15 11:23:02.0337,701.407000,29.722464
 2025-08-15 11:23:02.0347,701.407000,29.753524
 2025-08-15 11:23:02.0357,701.411000,29.745759
 2025-08-15 11:23:02.0367,701.411000,29.722464
 2025-08-15 11:23:02.0377,701.411000,29.722464
 2025-08-15 11:23:02.0387,701.411000,29.753524
 2025-08-15 11:23:02.0397,701.411000,29.769055
 2025-08-15 11:23:02.0407,701.411000,29.745759
 2025-08-15 11:23:02.0417,701.411000,29.769055
